VS B DENZ PART A I Thigh Tlow Time Dcool Compr Ion HB4861 Fe5160 N5200 Fe5262 O5577 N5755 O6300 HA6563 N6583 S6716 S6731 Fe7155 Fe7172 Ca7291 O7330 Fe7390 Fe7452 Fe8619 C8730 Fe8894 Fe9054 Fe9229 C9850
50.0 300.0 3.5 .25 1 0 0.4433E+05 0.1008E+04 0.2111E+02 0.5500E+15 0.563E+01 0.262E+00 0.271026 0.000864572 0.0249344 0.00678106 0.00226848 0.00157466 0.200559 0.0039 0.141746 0.0986533 0.173998 0.00214381 0.000498687 0.00861862 0.01347 0.000368595 0.000672144 0.0503891 0.00756162 0.0165136 0.011898 0.00928805 0.194325
50.0 30.0 3.5 .02 1 0 0.7012E+05 0.1005E+04 0.1995E+02 0.6080E+14 0.324E+02 0.154E+00 0.279572 0.00157679 0.0121614 0.00930695 0.00268389 0.00236518 0.269507 0.00514 0.149291 0.0553553 0.116022 0.00281529 0.00073807 0.0129162 0.0115463 0.000547961 0.000883447 0.0624815 0.00847103 0.0226397 0.014753 0.0127345 0.196539
50.0 30.0 3.5 .05 1 0 0.6829E+05 0.1008E+04 0.2006E+02 0.6101E+14 0.322E+02 0.171E+00 0.280038 0.00165782 0.0111175 0.00944287 0.00264916 0.00250074 0.267156 0.00531 0.155981 0.0526471 0.110895 0.00285638 0.000758902 0.0133578 0.0134978 0.000562876 0.000896121 0.0631065 0.00926925 0.0231059 0.0149008 0.0129965 0.201627
50.0 300.0 3.5 .5 1 0 0.3750E+05 0.1030E+04 0.1857E+02 0.4849E+15 0.552E+01 0.444E+00 0.282727 0.00100934 0.0151259 0.00693813 0.00168505 0.00206108 0.14306 0.0055 0.169354 0.0701164 0.135709 0.00207239 0.000503255 0.00873627 0.0290926 0.0003732 0.000650273 0.0463729 0.00675718 0.0157225 0.01095 0.00884371 0.158893
50.0 30.0 3.5 .1 1 0 0.6544E+05 0.1010E+04 0.2020E+02 0.6134E+14 0.318E+02 0.200E+00 0.281071 0.00177637 0.00975318 0.00962389 0.00259429 0.0027292 0.263083 0.0056 0.166675 0.0486254 0.103715 0.00291752 0.000787 0.0140817 0.0168643 0.000584629 0.000916293 0.0639156 0.0103996 0.0237449 0.0150907 0.0133565 0.20715
50.0 30.0 3.5 .25 1 0 0.5819E+05 0.1006E+04 0.2076E+02 0.6303E+14 0.307E+02 0.282E+00 0.284472 0.00206811 0.00735076 0.010039 0.00242939 0.00344211 0.246637 0.00644 0.193441 0.0412484 0.0898932 0.00306376 0.000853416 0.0161296 0.0286463 0.000634373 0.000961516 0.0655281 0.0133133 0.0250705 0.0154724 0.0141013 0.216199
50.0 30.0 3.5 .5 1 0 0.4915E+05 0.1007E+04 0.2130E+02 0.6541E+14 0.286E+02 0.412E+00 0.291248 0.00245522 0.00554246 0.0106917 0.00212903 0.0050386 0.214068 0.00777 0.239115 0.0366973 0.0809671 0.00328237 0.00093782 0.0197758 0.0577254 0.000696084 0.00102811 0.0674153 0.0181739 0.0264512 0.0159167 0.0148799 0.225718
50.0 1000.0 4.0 .02 1 0 0.5643E+05 0.1062E+04 0.2953E+01 0.1378E+15 0.399E+01 0.259E-01 0.271207 0.0174034 0.000805486 0.0322005 0.0147266 0.00295616 0.542415 9.69 0.00526142 0.00499022 0.0112551 0.0175987 0.00560043 0.112551 0.00960074 0.0041549 0.00552178 0.0912043 0.0439356 0.0357234 0.0215339 0.0200938 0.026063
50.0 1000.0 4.0 .05 1 0 0.2827E+05 0.1037E+04 0.3291E+02 0.1687E+16 0.297E+01 0.542E-01 0.228428 0.00140483 0.159214 0.0121135 0.0074696 0.000799498 0.683 0.00299 0.0822341 0.436298 0.584776 0.00483354 0.0010896 0.0550512 0.00436983 0.000806351 0.00151676 0.131319 0.0525385 0.0425699 0.0310068 0.0239461 1.36372
50.0 1000.0 4.0 .1 1 0 0.2713E+05 0.1036E+04 0.2521E+02 0.1290E+16 0.296E+01 0.952E-01 0.247761 0.00148904 0.098609 0.0128836 0.00582239 0.00082009 0.537642 0.00402 0.0939015 0.284925 0.44597 0.00446713 0.00101334 0.0458358 0.00760627 0.000753194 0.00140233 0.112072 0.0505433 0.0361707 0.0264609 0.0203461 1.17934
50.0 1000.0 4.0 .25 1 0 0.2421E+05 0.1011E+04 0.1993E+02 0.1019E+16 0.295E+01 0.214E+00 0.277778 0.001475 0.0403611 0.0112583 0.0035 0.000822222 0.330556 0.00738 0.100278 0.131111 0.245278 0.00349167 0.000833333 0.0330556 0.01625 0.000616667 0.00109444 0.0806556 0.0416667 0.0268472 0.0190444 0.0151028 0.755556
50.0 100.0 4.0 .02 1 0 0.6960E+05 0.1018E+04 0.1001E+02 0.5104E+14 0.237E+02 0.144E+00 0.281349 0.00224517 0.00647104 0.00990913 0.00272909 0.0026278 0.281349 0.01571 0.126326 0.0315111 0.0694933 0.00313986 0.000903132 0.0148834 0.0131953 0.000669612 0.000984723 0.0673748 0.0104381 0.0263512 0.0159075 0.0148215 0.158118
50.0 100.0 4.0 .05 1 0 0.6778E+05 0.1014E+04 0.1000E+02 0.5096E+14 0.237E+02 0.161E+00 0.282367 0.00235212 0.00589018 0.0100212 0.00270508 0.00280109 0.280673 0.01622 0.130171 0.0296486 0.0655092 0.00320205 0.000928989 0.0154737 0.0153326 0.000688977 0.00100523 0.0679969 0.0115206 0.0268023 0.0160554 0.0150784 0.160949
50.0 1000.0 4.0 .5 1 0 0.2058E+05 0.1020E+04 0.1821E+02 0.9308E+15 0.291E+01 0.400E+00 0.299381 0.00148792 0.0191903 0.00946943 0.00211663 0.00104783 0.199987 0.01293 0.113466 0.070654 0.144601 0.00283215 0.000721509 0.0266449 0.0326924 0.000532899 0.000889162 0.0626306 0.0356264 0.0220225 0.0147894 0.0123884 0.482004
50.0 100.0 4.0 .1 1 0 0.6496E+05 0.1007E+04 0.9969E+01 0.5076E+14 0.235E+02 0.187E+00 0.282964 0.00249857 0.00512165 0.0101273 0.0026542 0.00308431 0.275324 0.01714 0.135257 0.026825 0.0599883 0.00327955 0.000962077 0.0162987 0.0189869 0.000713069 0.00102999 0.0683527 0.0128749 0.0272155 0.0161403 0.0153083 0.161855
50.0 100.0 4.0 .25 1 0 0.5776E+05 0.1025E+04 0.9694E+01 0.4948E+14 0.230E+02 0.261E+00 0.286794 0.0028536 0.00377421 0.0104537 0.00251805 0.00395776 0.257828 0.01984 0.147126 0.0219971 0.0496154 0.00349029 0.0010468 0.018613 0.0316047 0.000777213 0.00109555 0.0687417 0.0162612 0.0278477 0.0162297 0.0156647 0.160318
50.0 10.0 4.0 .02 1 0 0.7032E+05 0.1006E+04 0.1899E+02 0.2341E+14 0.541E+02 0.119E+00 0.281802 0.00355634 0.00687596 0.0137406 0.00363524 0.00338162 0.42552 0.01643 0.130474 0.0343798 0.0769318 0.004661 0.00139492 0.0269684 0.0174717 0.00103703 0.00146255 0.094536 0.0260385 0.0381165 0.0223215 0.0214423 0.307164
50.0 10.0 4.0 .05 1 0 0.6848E+05 0.1008E+04 0.1899E+02 0.2343E+14 0.542E+02 0.130E+00 0.28284 0.00369107 0.00639785 0.0138875 0.00362036 0.00362036 0.42426 0.0169 0.134349 0.0328095 0.0735385 0.00475737 0.001434 0.0280012 0.0201099 0.00106348 0.0014934 0.0948448 0.0279446 0.0383871 0.0223953 0.0215949 0.308296
50.0 100.0 4.0 .5 1 0 0.4879E+05 0.1027E+04 0.9516E+01 0.4885E+14 0.220E+02 0.377E+00 0.293339 0.00331766 0.00277205 0.0110119 0.00224111 0.00586678 0.221471 0.02417 0.168963 0.0184803 0.0419475 0.00377234 0.00114695 0.0225578 0.0624225 0.000850683 0.00118216 0.0683362 0.0215017 0.0280109 0.0161336 0.0157582 0.155176
50.0 10.0 4.0 .1 1 0 0.6563E+05 0.1008E+04 0.1898E+02 0.2346E+14 0.542E+02 0.148E+00 0.283784 0.00387365 0.00574662 0.0140388 0.00357568 0.00400135 0.42 0.01776 0.139622 0.0306486 0.0689595 0.00488108 0.00147851 0.0295135 0.0246324 0.00109824 0.00152959 0.0945965 0.0303649 0.0384697 0.0223366 0.0216385 0.306486
50.0 10.0 4.0 .25 1 0 0.5835E+05 0.1001E+04 0.1894E+02 0.2358E+14 0.535E+02 0.198E+00 0.287834 0.00429736 0.00459095 0.0144464 0.00342522 0.00515223 0.400089 0.02022 0.152264 0.0265671 0.0598694 0.00516662 0.00158596 0.0333887 0.0400089 0.00117724 0.0016205 0.0931804 0.0365549 0.0381754 0.022002 0.0214753 0.293591
50.0 1.0 4.0 .02 1 0 0.7033E+05 0.1003E+04 0.2142E+02 0.2198E+14 0.569E+02 0.116E+00 0.281802 0.0036127 0.00699713 0.0139238 0.00366342 0.0034098 0.433974 0.01643 0.130756 0.0352252 0.0783408 0.00473708 0.00142028 0.0276729 0.0175844 0.00105394 0.00148509 0.0961197 0.0269684 0.0387618 0.0226963 0.021803 0.321254
50.0 1.0 4.0 .05 1 0 0.6849E+05 0.1004E+04 0.2141E+02 0.2199E+14 0.570E+02 0.127E+00 0.28284 0.00374763 0.00649401 0.0140685 0.00364864 0.00364864 0.432746 0.0169 0.134632 0.033658 0.0752355 0.00483657 0.00145663 0.0288497 0.0202514 0.00108045 0.00151602 0.0963806 0.0288497 0.039015 0.0227573 0.0219456 0.322438
50.0 10.0 4.0 .5 1 0 0.4929E+05 0.1010E+04 0.1266E+02 0.1702E+14 0.486E+02 0.300E+00 0.295102 0.00473639 0.00329334 0.0147817 0.00295102 0.00740706 0.333465 0.0245 0.173225 0.0210113 0.0478065 0.00543873 0.00168503 0.0383633 0.0755461 0.00125123 0.00170569 0.0904429 0.0416094 0.0372035 0.0213565 0.0209286 0.238147
50.0 1.0 4.0 .1 1 0 0.6564E+05 0.1003E+04 0.2139E+02 0.2202E+14 0.571E+02 0.145E+00 0.283944 0.00393262 0.00584072 0.0142256 0.00360608 0.004032 0.428755 0.01775 0.139984 0.0315177 0.070418 0.00495766 0.0015049 0.030098 0.0247883 0.0011159 0.00155601 0.0961149 0.0315177 0.0390848 0.0226956 0.0219858 0.320856
50.0 1.0 4.0 .25 1 0 0.5836E+05 0.1015E+04 0.1446E+02 0.1596E+14 0.539E+02 0.207E+00 0.287879 0.00429515 0.00426061 0.0143939 0.00333939 0.00515303 0.388636 0.02046 0.151136 0.0246424 0.0555606 0.00520485 0.00160061 0.0339697 0.0397273 0.00118894 0.00163227 0.0946171 0.0351212 0.038737 0.0223394 0.0217924 0.267439
50.0 1.0 4.0 .5 1 0 0.4929E+05 0.1017E+04 0.1416E+02 0.1606E+14 0.511E+02 0.294E+00 0.295102 0.00478656 0.00335826 0.0149351 0.00298053 0.00743657 0.339367 0.0245 0.17352 0.0214244 0.0486918 0.00550956 0.00170864 0.0392486 0.0755461 0.00126894 0.0017293 0.0916646 0.0427898 0.0376934 0.0216428 0.0212031 0.246705
50.0 300.0 4.0 .02 1 0 0.6419E+05 0.1028E+04 0.1167E+02 0.1682E+15 0.991E+01 0.125E+00 0.274607 0.00139775 0.0135931 0.00863365 0.00258131 0.00183987 0.252089 0.01209 0.123573 0.0579421 0.119179 0.00260877 0.000670041 0.0102703 0.0083206 0.000497039 0.000818329 0.0587494 0.00584913 0.0207905 0.0138704 0.0116955 0.142796
50.0 300.0 4.0 .05 1 0 0.6252E+05 0.1017E+04 0.1144E+02 0.1647E+15 0.989E+01 0.145E+00 0.275374 0.00148426 0.011786 0.00869355 0.00251141 0.00194138 0.246735 0.01271 0.12915 0.052321 0.109323 0.00262431 0.000685681 0.0105744 0.0100511 0.000509441 0.000823367 0.0588061 0.00688434 0.0211377 0.0138843 0.0118906 0.149528
50.0 300.0 4.0 .1 1 0 0.5992E+05 0.1011E+04 0.1110E+02 0.1597E+15 0.986E+01 0.178E+00 0.276968 0.00160641 0.00966618 0.00873834 0.00240685 0.00210773 0.237638 0.01372 0.136545 0.0454227 0.0966618 0.00264504 0.000709038 0.0110233 0.0131006 0.000526239 0.000830904 0.058756 0.0078105 0.0215786 0.0138733 0.0121395 0.151501
50.0 300.0 4.0 .25 1 0 0.5329E+05 0.1024E+04 0.1044E+02 0.1502E+15 0.974E+01 0.272E+00 0.282113 0.00187887 0.00629958 0.00876242 0.00215534 0.00262365 0.211867 0.01666 0.152059 0.0338535 0.0739136 0.00268854 0.000753241 0.0121873 0.0231333 0.000558583 0.000843517 0.0581604 0.00928151 0.0222756 0.0137333 0.0125315 0.146417
50.0 30.0 4.0 .02 1 0 0.7026E+05 0.1004E+04 0.1595E+02 0.3164E+14 0.437E+02 0.127E+00 0.281346 0.00323266 0.00651034 0.0127112 0.00340428 0.00323547 0.385443 0.01635 0.128294 0.0320734 0.0717431 0.00423988 0.00126324 0.0232954 0.0165994 0.000936881 0.00133076 0.0865728 0.0212697 0.0347996 0.0204398 0.019576 0.25293
50.0 30.0 4.0 .05 1 0 0.6843E+05 0.1010E+04 0.1594E+02 0.3163E+14 0.436E+02 0.140E+00 0.282828 0.00336848 0.00604121 0.0128828 0.00342222 0.00345051 0.384646 0.01683 0.132364 0.0305455 0.0684444 0.00434141 0.00130101 0.0242667 0.019204 0.000964444 0.00136323 0.0872073 0.0230222 0.0352093 0.0205899 0.0198065 0.255394
50.0 300.0 4.0 .5 1 0 0.4503E+05 0.1029E+04 0.1000E+02 0.1442E+15 0.952E+01 0.417E+00 0.290654 0.00221188 0.00405463 0.00887367 0.00179915 0.0038657 0.170323 0.0214 0.176718 0.0256357 0.0569682 0.00277575 0.000805112 0.0142711 0.0468535 0.000598748 0.000869056 0.0570554 0.0114808 0.02261 0.0134718 0.012719 0.138933
50.0 30.0 4.0 .1 1 0 0.6558E+05 0.1001E+04 0.1606E+02 0.3185E+14 0.435E+02 0.160E+00 0.283211 0.00354297 0.00537817 0.0130277 0.00337021 0.00382335 0.379503 0.01769 0.137357 0.0283211 0.0637224 0.00445491 0.00134525 0.0255739 0.0235348 0.000996902 0.00139623 0.0871157 0.0252624 0.0353674 0.0205696 0.0198956 0.254607
50.0 30.0 4.0 .25 1 0 0.5831E+05 0.1001E+04 0.1605E+02 0.3197E+14 0.427E+02 0.216E+00 0.287909 0.0039789 0.0042409 0.0135087 0.00325337 0.00495203 0.362765 0.02018 0.150288 0.0244435 0.0552785 0.00476201 0.00145682 0.0293667 0.038551 0.00107966 0.00149425 0.086721 0.0308062 0.0355164 0.0204761 0.019978 0.249041
50.0 30.0 4.0 .5 1 0 0.4925E+05 0.1002E+04 0.1587E+02 0.3205E+14 0.407E+02 0.305E+00 0.293827 0.00450437 0.003332 0.0141625 0.00293827 0.00719877 0.320272 0.0243 0.173358 0.0213319 0.0481877 0.00510084 0.00157491 0.0349654 0.0740444 0.00116649 0.00160136 0.0848573 0.0384914 0.0349478 0.0200361 0.019657 0.235062
50.0 1000.0 4.5 .02 1 0 0.5182E+05 0.1024E+04 0.1157E+02 0.3158E+15 0.548E+01 0.752E-01 0.258776 0.00209349 0.0176744 0.0127473 0.00393339 0.00341584 0.390751 0.0245 0.19227 0.0716808 0.148537 0.00385834 0.000998873 0.0157077 0.00696106 0.000740098 0.00121107 0.0866432 0.00683167 0.0308409 0.0204588 0.0173483 0.182178
50.0 1000.0 4.5 .05 1 0 0.5048E+05 0.1020E+04 0.1181E+02 0.3217E+15 0.547E+01 0.959E-01 0.262939 0.00224813 0.0178799 0.0125553 0.00368115 0.00161182 0.376003 0.02647 0.105702 0.0696789 0.147509 0.00383102 0.0010202 0.0174855 0.00912399 0.000757265 0.00120163 0.0859574 0.017538 0.0313765 0.0202963 0.0176511 0.278716
50.0 1000.0 4.5 .1 1 0 0.4839E+05 0.1002E+04 0.1153E+02 0.3140E+15 0.546E+01 0.129E+00 0.268013 0.0024684 0.0132667 0.0123688 0.00345737 0.00180909 0.356458 0.0297 0.114442 0.0552108 0.119534 0.00381651 0.00105329 0.0179837 0.0129182 0.000782599 0.00119802 0.0845851 0.0195918 0.031848 0.0199724 0.017914 0.267477
50.0 1000.0 4.5 .25 1 0 0.4308E+05 0.1009E+04 0.1099E+02 0.2991E+15 0.543E+01 0.220E+00 0.280867 0.00284519 0.00749354 0.011774 0.00297719 0.00233401 0.306145 0.0392 0.125829 0.0353893 0.078362 0.00377486 0.00109819 0.0188181 0.0247444 0.000814515 0.00118245 0.0798618 0.0213178 0.0315246 0.0188574 0.017734 0.225256
50.0 100.0 4.5 .02 1 0 0.7009E+05 0.1006E+04 0.7227E+01 0.2244E+14 0.355E+02 0.114E+00 0.283008 0.0044885 0.00311026 0.0137089 0.00384891 0.00387721 0.404701 0.0512 0.0809402 0.0160465 0.036508 0.00530357 0.00166409 0.0291498 0.017971 0.00123391 0.00166409 0.0883975 0.0264329 0.0362929 0.0208718 0.0204162 0.165843
50.0 100.0 4.5 .05 1 0 0.6827E+05 0.1025E+04 0.7107E+01 0.2210E+14 0.355E+02 0.124E+00 0.284091 0.00464205 0.00287784 0.0138636 0.00386364 0.00411932 0.403409 0.0528 0.08125 0.0151989 0.0346591 0.0054375 0.00171307 0.0301136 0.0205682 0.00126989 0.00170455 0.0876619 0.0283523 0.0359886 0.0206989 0.0202443 0.164773
50.0 1000.0 4.5 .5 1 0 0.3645E+05 0.1015E+04 0.1057E+02 0.2877E+15 0.538E+01 0.352E+00 0.294139 0.00317376 0.00437091 0.0112096 0.00240018 0.00344143 0.238253 0.0546 0.136775 0.0236194 0.0532392 0.00375322 0.00112655 0.0200897 0.0495919 0.000835355 0.00117656 0.0727377 0.0213251 0.0295139 0.0171748 0.0166012 0.180307
50.0 100.0 4.5 .1 1 0 0.6542E+05 0.1007E+04 0.7158E+01 0.2222E+14 0.354E+02 0.141E+00 0.284892 0.00484317 0.00256118 0.0140138 0.00384604 0.00455827 0.393151 0.0556 0.0811942 0.0139882 0.0319079 0.00559813 0.00177203 0.031623 0.024985 0.00131335 0.00175494 0.0857297 0.0307683 0.0351813 0.0202416 0.0197886 0.160964
50.0 100.0 4.5 .25 1 0 0.5817E+05 0.1006E+04 0.7047E+01 0.2189E+14 0.349E+02 0.188E+00 0.288836 0.00531748 0.00198719 0.0144158 0.00381264 0.00577673 0.366822 0.0636 0.0820296 0.0116979 0.0266018 0.0059587 0.00190632 0.0352381 0.0399461 0.00141241 0.00186877 0.0804294 0.0361046 0.0329274 0.018991 0.0185231 0.148751
50.0 10.0 4.5 .02 1 0 0.7032E+05 0.1010E+04 0.1329E+02 0.1467E+14 0.641E+02 0.848E-01 0.283107 0.00571593 0.00386724 0.0168109 0.00472788 0.00435984 0.537903 0.0515 0.0789868 0.0208367 0.0469957 0.00676625 0.00214029 0.0413336 0.0205252 0.00158823 0.0021233 0.104081 0.045014 0.0426415 0.0245765 0.0239876 0.275463
50.0 10.0 4.5 .05 1 0 0.6849E+05 0.1001E+04 0.1333E+02 0.1467E+14 0.644E+02 0.916E-01 0.283804 0.00587475 0.00362702 0.0169431 0.00476791 0.00465439 0.533552 0.0531 0.0791814 0.0199514 0.0451249 0.00689928 0.00219097 0.0425706 0.0233855 0.0016262 0.00216543 0.102445 0.0473953 0.0419463 0.0241886 0.0235955 0.271601
50.0 100.0 4.5 .5 1 0 0.4913E+05 0.1030E+04 0.6790E+01 0.2124E+14 0.337E+02 0.265E+00 0.295046 0.00591271 0.00153129 0.0150149 0.00354055 0.00826128 0.312748 0.0767 0.0876286 0.00979551 0.0223054 0.00631693 0.00203581 0.0404213 0.0755317 0.00151063 0.00198271 0.0737083 0.0433717 0.0300888 0.0174047 0.0169238 0.131295
50.0 10.0 4.5 .1 1 0 0.6564E+05 0.1000E+04 0.1327E+02 0.1462E+14 0.645E+02 0.103E+00 0.284588 0.00609018 0.00329837 0.0170781 0.00478108 0.00512258 0.523642 0.0558 0.0796846 0.0186405 0.042119 0.00706347 0.00225394 0.0443957 0.0282596 0.00167053 0.00221694 0.0994435 0.050372 0.0406733 0.0234785 0.0228809 0.263244
50.0 10.0 4.5 .25 1 0 0.5836E+05 0.1006E+04 0.1303E+02 0.1444E+14 0.642E+02 0.134E+00 0.288819 0.00659951 0.00269179 0.0174735 0.00476551 0.00652731 0.488104 0.0635 0.0814469 0.0160872 0.0363912 0.00741976 0.00238853 0.0488104 0.044738 0.00177046 0.00232788 0.0921997 0.0571861 0.0375984 0.0217712 0.0211502 0.240586
50.0 1.0 4.5 .02 1 0 0.7033E+05 0.1009E+04 0.1402E+02 0.1435E+14 0.654E+02 0.840E-01 0.282558 0.00573028 0.003888 0.0168518 0.00474698 0.0043514 0.539686 0.0516 0.0788337 0.0209941 0.0474698 0.00678987 0.00215027 0.041536 0.0205137 0.00159363 0.00213049 0.104411 0.0452093 0.042768 0.0246532 0.024057 0.278885
50.0 1.0 4.5 .05 1 0 0.6849E+05 0.1001E+04 0.1405E+02 0.1435E+14 0.656E+02 0.907E-01 0.283271 0.00589203 0.00364853 0.0169821 0.00475895 0.00464564 0.535382 0.0532 0.0790325 0.0201122 0.0453233 0.00692314 0.00219818 0.0427739 0.0233982 0.00163164 0.00217269 0.102762 0.0475895 0.0420685 0.024265 0.0236644 0.275056
50.0 10.0 4.5 .5 1 0 0.4929E+05 0.1025E+04 0.9205E+01 0.1054E+14 0.588E+02 0.212E+00 0.295714 0.00713559 0.00186004 0.0178493 0.00422871 0.009108 0.399214 0.077 0.0866443 0.0116511 0.026496 0.0077418 0.00251061 0.0541157 0.0819129 0.001863 0.00242781 0.0855442 0.0609171 0.0347642 0.0201973 0.0195556 0.173584
50.0 1.0 4.5 .1 1 0 0.6564E+05 0.1001E+04 0.1398E+02 0.1429E+14 0.658E+02 0.102E+00 0.284588 0.00611864 0.00332399 0.0171493 0.00480953 0.00512258 0.526487 0.0558 0.0796846 0.0188397 0.0424036 0.00710047 0.00226532 0.0446803 0.0283165 0.00167907 0.00222548 0.0999216 0.0509412 0.0408611 0.0235923 0.0229862 0.267228
50.0 1.0 4.5 .25 1 0 0.5836E+05 0.1018E+04 0.9969E+01 0.1043E+14 0.621E+02 0.149E+00 0.289097 0.00659429 0.00236481 0.017447 0.00459664 0.00647576 0.465445 0.0642 0.0803688 0.0139055 0.0315115 0.00749338 0.00241685 0.0491464 0.0442896 0.0017924 0.00235036 0.0947312 0.0540611 0.0386002 0.0223674 0.021714 0.202946
50.0 1.0 4.5 .5 1 0 0.4929E+05 0.1022E+04 0.9757E+01 0.1035E+14 0.599E+02 0.210E+00 0.295714 0.0071622 0.00187483 0.0179114 0.00425829 0.00913757 0.402171 0.077 0.0866443 0.0117399 0.026703 0.00777433 0.00252244 0.0547071 0.0819129 0.00187187 0.00243964 0.0859701 0.0615086 0.0349327 0.0202978 0.0196502 0.17595
50.0 300.0 4.5 .02 1 0 0.6829E+05 0.1026E+04 0.7016E+01 0.5729E+14 0.166E+02 0.125E+00 0.282174 0.00310673 0.00416207 0.0110386 0.00301926 0.00290639 0.318857 0.046 0.095657 0.0206269 0.0465587 0.00383474 0.00116256 0.0191314 0.0137419 0.000863452 0.00120206 0.0761023 0.0140805 0.0309122 0.0179688 0.0173876 0.141087
50.0 300.0 4.5 .05 1 0 0.6651E+05 0.1035E+04 0.6930E+01 0.5659E+14 0.166E+02 0.139E+00 0.283229 0.0032373 0.00374711 0.0111394 0.00300222 0.00311551 0.317216 0.0477 0.0968642 0.0191462 0.043334 0.00393121 0.00120089 0.019826 0.0160024 0.000889338 0.00123204 0.0761007 0.0156059 0.031022 0.017968 0.0174497 0.141897
50.0 300.0 4.5 .1 1 0 0.6374E+05 0.1010E+04 0.6979E+01 0.5692E+14 0.165E+02 0.162E+00 0.284024 0.00340544 0.00321515 0.0112133 0.00298225 0.00343669 0.309586 0.0507 0.0974201 0.0171266 0.0389112 0.0040445 0.00124402 0.0207337 0.0197396 0.000923077 0.00126959 0.0752436 0.017297 0.030791 0.0177657 0.0173198 0.13974
50.0 300.0 4.5 .25 1 0 0.5668E+05 0.1029E+04 0.6721E+01 0.5486E+14 0.163E+02 0.226E+00 0.288196 0.00379554 0.00231133 0.0114356 0.00286466 0.00440939 0.284737 0.0593 0.0979865 0.0135164 0.0308369 0.00432005 0.00134876 0.0230845 0.0323932 0.00100004 0.00135452 0.0720403 0.0209518 0.0296035 0.0170093 0.0166519 0.130841
50.0 30.0 4.5 .02 1 0 0.7030E+05 0.1004E+04 0.1170E+02 0.1707E+14 0.572E+02 0.895E-01 0.282718 0.00551301 0.00370361 0.0162733 0.00460831 0.00426905 0.514548 0.0515 0.0788784 0.019762 0.0446695 0.00650535 0.00205536 0.0387324 0.0201578 0.00152385 0.00204123 0.100614 0.0415596 0.0412571 0.0237568 0.0232084 0.253033
50.0 30.0 4.5 .05 1 0 0.6847E+05 0.1007E+04 0.1165E+02 0.1702E+14 0.574E+02 0.968E-01 0.283239 0.00567045 0.00346685 0.0164024 0.00464512 0.00456015 0.509831 0.0531 0.0790237 0.0188921 0.0427691 0.00663629 0.00210447 0.0399367 0.0229707 0.00156065 0.00208181 0.0990629 0.0439021 0.0405995 0.0233899 0.0228376 0.249817
50.0 300.0 4.5 .5 1 0 0.4788E+05 0.1025E+04 0.6564E+01 0.5365E+14 0.160E+02 0.324E+00 0.295219 0.00428953 0.00164437 0.0118265 0.00260088 0.00646529 0.238537 0.0732 0.102736 0.0107164 0.0244736 0.00462608 0.00146133 0.0268354 0.0623797 0.00108345 0.00145248 0.0668611 0.0260088 0.0274819 0.0157883 0.0154576 0.116907
50.0 30.0 4.5 .1 1 0 0.6562E+05 0.1008E+04 0.1159E+02 0.1694E+14 0.575E+02 0.109E+00 0.28474 0.00589981 0.00314922 0.0165918 0.00466973 0.00506837 0.501142 0.0557 0.0797271 0.0176539 0.0398636 0.00682236 0.00217256 0.0418567 0.027876 0.00161163 0.00213839 0.0965182 0.046982 0.0395162 0.0227906 0.0222296 0.243168
50.0 30.0 4.5 .25 1 0 0.5834E+05 0.1005E+04 0.1145E+02 0.1679E+14 0.571E+02 0.142E+00 0.288661 0.00641117 0.00255465 0.0169964 0.00464745 0.00643715 0.467631 0.0635 0.0814025 0.0151836 0.0343507 0.0071819 0.00230929 0.0461858 0.0441652 0.00171176 0.00225156 0.0896005 0.053691 0.0365763 0.021156 0.0205729 0.223135
50.0 30.0 4.5 .5 1 0 0.4928E+05 0.1005E+04 0.1118E+02 0.1655E+14 0.554E+02 0.198E+00 0.295269 0.00704217 0.00204622 0.0176187 0.00434046 0.00912382 0.407472 0.0761 0.0882855 0.0129623 0.0293202 0.00753232 0.00243597 0.0522627 0.0823802 0.00180705 0.00236216 0.0817867 0.0617113 0.0332887 0.0193106 0.018726 0.195173
50.0 1000.0 5.0 .02 1 0 0.6356E+05 0.1016E+04 0.6915E+01 0.1038E+15 0.975E+01 0.902E-01 0.277027 0.00419419 0.00352378 0.0134912 0.00387838 0.00465405 0.40723 0.1184 0.103608 0.0164554 0.0371216 0.00498649 0.00154581 0.024323 0.0129926 0.00114689 0.0015652 0.0906571 0.0172588 0.0371382 0.0214059 0.0208906 0.145162
50.0 1000.0 5.0 .05 1 0 0.6190E+05 0.1008E+04 0.7136E+01 0.1071E+15 0.971E+01 0.105E+00 0.279709 0.00435787 0.00361384 0.0135519 0.00380404 0.00310477 0.402781 0.1237 0.0716055 0.0181531 0.0411172 0.00515224 0.00160833 0.025957 0.0151323 0.00119156 0.00161672 0.0906928 0.0228243 0.0371705 0.0214145 0.0209082 0.159994
50.0 1000.0 5.0 .1 1 0 0.5933E+05 0.1005E+04 0.7081E+01 0.1062E+15 0.971E+01 0.125E+00 0.281955 0.00457613 0.0030141 0.0135789 0.0037782 0.00346805 0.391917 0.133 0.0704887 0.0158459 0.0360902 0.00532049 0.00167481 0.0270395 0.0191165 0.0012406 0.00166917 0.087657 0.0253195 0.0359436 0.0206983 0.020219 0.155075
